# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Mar 21 12:50:46 2020
#
# User preference: *
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_cbflag:      Planet Circumbinary Flag
# COLUMN pl_facility:    Discovery Facility
#
pl_hostname,pl_letter,pl_name,pl_discmethod,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_cbflag,pl_facility
HD 27894,b,HD 27894 b,Radial Velocity,0.125000,0.000100,-0.000100,0,0.047000,0.012000,-0.008000,0,0,La Silla Observatory
HD 27894,c,HD 27894 c,Radial Velocity,0.198000,0.001000,-0.001000,0,0.015000,0.020000,-0.002000,0,0,La Silla Observatory
HD 27894,d,HD 27894 d,Radial Velocity,5.448000,0.119000,-0.058000,0,0.389000,0.087000,-0.030000,0,0,La Silla Observatory
HD 28185,b,HD 28185 b,Radial Velocity,1.020000,0.020000,-0.020000,0,0.050000,0.030000,-0.030000,0,0,La Silla Observatory
HD 28254,b,HD 28254 b,Radial Velocity,2.150000,0.040000,-0.050000,0,0.810000,0.050000,-0.020000,0,0,La Silla Observatory
HD 285507,b,HD 285507 b,Radial Velocity,0.060000,0.000000,0.000000,0,0.090000,0.020000,-0.020000,0,0,Fred Lawrence Whipple Observatory
HD 285968,b,HD 285968 b,Radial Velocity,0.066000,,,0,0.000000,,,0,0,La Silla Observatory
HD 28678,b,HD 28678 b,Radial Velocity,1.180000,0.200000,-0.200000,0,0.149000,0.047000,-0.047000,0,0,W. M. Keck Observatory
HD 29021,b,HD 29021 b,Radial Velocity,2.280000,0.070000,-0.080000,0,0.459000,0.008000,-0.008000,0,0,Haute-Provence Observatory
HD 290327,b,HD 290327 b,Radial Velocity,3.430000,0.160000,-0.160000,0,0.080000,0.050000,-0.050000,0,0,La Silla Observatory
HD 2952,b,HD 2952 b,Radial Velocity,1.230000,0.020000,-0.020000,0,0.130000,0.090000,-0.090000,0,0,Okayama Astrophysical Observatory
HD 30177,b,HD 30177 b,Radial Velocity,3.704000,0.027000,-0.027000,0,0.162000,0.010000,-0.010000,0,0,Anglo-Australian Telescope
HD 30177,c,HD 30177 c,Radial Velocity,9.890000,1.040000,-1.040000,0,0.220000,0.140000,-0.140000,0,0,Multiple Observatories
HD 30562,b,HD 30562 b,Radial Velocity,2.340000,0.060000,-0.060000,0,0.760000,0.050000,-0.050000,0,0,Lick Observatory
HD 30669,b,HD 30669 b,Radial Velocity,2.690000,0.080000,-0.080000,0,0.180000,0.150000,-0.150000,0,0,La Silla Observatory
HD 30856,b,HD 30856 b,Radial Velocity,1.850000,0.130000,-0.130000,0,0.061000,0.058000,-0.058000,0,0,W. M. Keck Observatory
HD 31253,b,HD 31253 b,Radial Velocity,1.260000,0.020000,-0.020000,0,0.300000,0.200000,-0.200000,0,0,W. M. Keck Observatory
HD 31527,b,HD 31527 b,Radial Velocity,0.125400,0.004100,-0.004500,0,0.100000,0.050000,-0.050000,0,0,La Silla Observatory
HD 31527,c,HD 31527 c,Radial Velocity,0.266300,0.008800,-0.009500,0,0.040000,0.050000,-0.030000,0,0,La Silla Observatory
HD 31527,d,HD 31527 d,Radial Velocity,0.809800,0.027300,-0.029300,0,0.240000,0.130000,-0.130000,0,0,La Silla Observatory
HD 3167,b,HD 3167 b,Transit,0.018600,0.000300,-0.000300,0,,,,0,0,K2
HD 3167,c,HD 3167 c,Transit,0.184100,0.002700,-0.002800,0,,,,0,0,K2
HD 3167,d,HD 3167 d,Radial Velocity,0.077570,0.000270,-0.000270,0,0.360000,,,0,0,W. M. Keck Observatory
HD 32518,b,HD 32518 b,Radial Velocity,0.590000,0.030000,-0.030000,0,0.010000,0.030000,-0.030000,0,0,Thueringer Landessternwarte Tautenburg
HD 32963,b,HD 32963 b,Radial Velocity,3.410000,0.020000,-0.020000,0,0.070000,0.040000,-0.040000,0,0,W. M. Keck Observatory
HD 330075,b,HD 330075 b,Radial Velocity,0.040000,0.000000,0.000000,0,0.000000,,,0,0,La Silla Observatory
HD 33142,b,HD 33142 b,Radial Velocity,1.070000,0.090000,-0.090000,0,0.066000,0.041000,-0.041000,0,0,W. M. Keck Observatory
HD 33142,c,HD 33142 c,Radial Velocity,,,,0,0.050000,0.172000,-0.114000,0,0,W. M. Keck Observatory
HD 33283,b,HD 33283 b,Radial Velocity,0.150800,0.008700,-0.008700,0,0.399000,0.056000,-0.056000,0,0,W. M. Keck Observatory
HD 33564,b,HD 33564 b,Radial Velocity,1.100000,,,0,0.340000,0.020000,-0.020000,0,0,Haute-Provence Observatory
HD 33844,b,HD 33844 b,Radial Velocity,1.600000,0.060000,-0.060000,0,0.150000,0.070000,-0.070000,0,0,Anglo-Australian Telescope
HD 33844,c,HD 33844 c,Radial Velocity,2.240000,0.050000,-0.050000,0,0.130000,0.100000,-0.100000,0,0,Anglo-Australian Telescope
HD 34445,b,HD 34445 b,Radial Velocity,2.070000,0.040000,-0.040000,0,0.270000,0.070000,-0.070000,0,0,W. M. Keck Observatory
HD 34445,c,HD 34445 c,Radial Velocity,0.718100,0.004900,-0.004900,0,0.036000,0.071000,-0.036000,0,0,Multiple Observatories
HD 34445,d,HD 34445 d,Radial Velocity,0.481700,0.003300,-0.003300,0,0.027000,0.051000,-0.027000,0,0,Multiple Observatories
HD 34445,e,HD 34445 e,Radial Velocity,0.268700,0.001900,-0.001900,0,0.090000,0.062000,-0.062000,0,0,Multiple Observatories
HD 34445,f,HD 34445 f,Radial Velocity,1.543000,0.016000,-0.016000,0,0.031000,0.057000,-0.031000,0,0,Multiple Observatories
HD 34445,g,HD 34445 g,Radial Velocity,6.360000,1.020000,-1.020000,0,0.032000,0.080000,-0.032000,0,0,Multiple Observatories
HD 35759,b,HD 35759 b,Radial Velocity,0.389000,0.009000,-0.009000,0,0.389000,0.006000,-0.006000,0,0,Haute-Provence Observatory
HD 3651,b,HD 3651 b,Radial Velocity,0.295000,0.029000,-0.029000,0,0.645000,0.020000,-0.020000,0,0,Multiple Observatories
HD 37124,b,HD 37124 b,Radial Velocity,0.533640,0.000200,-0.000200,0,0.054000,0.028000,-0.028000,0,0,W. M. Keck Observatory
HD 37124,c,HD 37124 c,Radial Velocity,1.710000,0.006500,-0.006500,0,0.125000,0.055000,-0.055000,0,0,W. M. Keck Observatory
HD 37124,d,HD 37124 d,Radial Velocity,2.807000,0.038000,-0.038000,0,0.160000,0.140000,-0.140000,0,0,W. M. Keck Observatory
HD 37605,b,HD 37605 b,Radial Velocity,0.277000,0.015000,-0.015000,0,0.674500,0.001900,-0.001900,0,0,McDonald Observatory
HD 37605,c,HD 37605 c,Radial Velocity,3.740000,0.210000,-0.210000,0,0.030000,0.012000,-0.012000,0,0,Multiple Observatories
HD 38283,b,HD 38283 b,Radial Velocity,1.020000,0.020000,-0.020000,0,0.410000,0.160000,-0.160000,0,0,Anglo-Australian Telescope
HD 38529,b,HD 38529 b,Radial Velocity,0.129400,0.005800,-0.005800,0,0.280000,0.017000,-0.017000,0,0,Multiple Observatories
HD 38529,c,HD 38529 c,Radial Velocity,3.640000,0.160000,-0.160000,0,0.340700,0.006900,-0.006900,0,0,Multiple Observatories
HD 38801,b,HD 38801 b,Radial Velocity,1.623000,0.047000,-0.049000,0,0.017000,0.013000,-0.011000,0,0,Subaru Telescope
HD 39091,b,HD 39091 b,Radial Velocity,3.100000,0.020000,-0.020000,0,0.637000,0.002000,-0.002000,0,0,Anglo-Australian Telescope
HD 39855,b,HD 39855 b,Radial Velocity,0.041000,0.001000,-0.001000,0,0.140000,0.110000,-0.110000,0,0,Las Campanas Observatory
HD 40307,b,HD 40307 b,Radial Velocity,0.046800,0.002400,-0.002300,0,0.200000,0.140000,-0.160000,0,0,La Silla Observatory
HD 40307,c,HD 40307 c,Radial Velocity,0.079900,0.004000,-0.004000,0,0.060000,0.110000,-0.060000,0,0,La Silla Observatory
HD 40307,d,HD 40307 d,Radial Velocity,0.132100,0.006600,-0.006600,0,0.070000,0.110000,-0.070000,0,0,La Silla Observatory
HD 40307,f,HD 40307 f,Radial Velocity,0.247000,0.011000,-0.014000,0,0.020000,0.200000,-0.020000,0,0,La Silla Observatory
HD 40307,g,HD 40307 g,Radial Velocity,0.600000,0.034000,-0.033000,0,0.290000,0.310000,-0.290000,0,0,La Silla Observatory
HD 40956,b,HD 40956 b,Radial Velocity,1.400000,0.100000,-0.100000,0,0.240000,0.050000,-0.050000,0,0,Multiple Observatories
HD 40979,b,HD 40979 b,Radial Velocity,0.850000,0.010000,-0.010000,0,0.250000,0.010000,-0.010000,0,0,Multiple Observatories
HD 41004 A,b,HD 41004 A b,Radial Velocity,,,,,0.740000,0.200000,-0.200000,0,0,La Silla Observatory
HD 41004 B,b,HD 41004 B b,Radial Velocity,,,,,0.081000,0.012000,-0.012000,0,0,La Silla Observatory
HD 4113,b,HD 4113 b,Radial Velocity,1.280000,,,0,0.903000,0.005000,-0.005000,0,0,La Silla Observatory
HD 42012,b,HD 42012 b,Radial Velocity,1.670000,0.050000,-0.060000,0,0.200000,,,1,0,Haute-Provence Observatory
HD 4203,b,HD 4203 b,Radial Velocity,1.170000,0.020000,-0.020000,0,0.520000,0.030000,-0.030000,0,0,W. M. Keck Observatory
HD 4203,c,HD 4203 c,Radial Velocity,6.950000,1.930000,-0.560000,0,0.240000,0.130000,-0.130000,0,0,Gemini Observatory
HD 4208,b,HD 4208 b,Radial Velocity,1.662000,0.015000,-0.015000,0,0.042000,0.039000,-0.029000,0,0,W. M. Keck Observatory
HD 42618,b,HD 42618 b,Radial Velocity,0.554000,0.011000,-0.011000,0,0.190000,0.150000,-0.120000,0,0,Multiple Observatories
HD 4308,b,HD 4308 b,Radial Velocity,0.120000,0.000000,0.000000,0,0.000000,,,0,0,La Silla Observatory
HD 4313,b,HD 4313 b,Radial Velocity,1.157000,0.097000,-0.097000,0,0.147000,0.047000,-0.047000,0,0,W. M. Keck Observatory
HD 43197,b,HD 43197 b,Radial Velocity,0.920000,0.010000,-0.020000,0,0.830000,0.050000,-0.010000,0,0,La Silla Observatory
HD 43691,b,HD 43691 b,Radial Velocity,0.238000,0.015000,-0.015000,0,0.079600,0.006700,-0.006700,0,0,Haute-Provence Observatory
HD 44219,b,HD 44219 b,Radial Velocity,1.190000,0.020000,-0.020000,0,0.610000,0.070000,-0.090000,0,0,La Silla Observatory
HD 45184,b,HD 45184 b,Radial Velocity,0.064400,0.002000,-0.002100,0,0.070000,0.050000,-0.050000,0,0,La Silla Observatory
HD 45184,c,HD 45184 c,Radial Velocity,0.110000,0.003400,-0.003600,0,0.070000,0.070000,-0.050000,0,0,La Silla Observatory
HD 45350,b,HD 45350 b,Radial Velocity,1.920000,0.070000,-0.070000,0,0.778000,0.009000,-0.009000,0,0,W. M. Keck Observatory
HD 45364,b,HD 45364 b,Radial Velocity,0.681300,,,0,0.168400,0.019000,-0.019000,0,0,La Silla Observatory
HD 45364,c,HD 45364 c,Radial Velocity,0.897200,,,0,0.097400,0.012000,-0.012000,0,0,La Silla Observatory
HD 45652,b,HD 45652 b,Radial Velocity,0.237000,0.011000,-0.011000,0,0.607000,0.026000,-0.026000,0,0,Haute-Provence Observatory
HD 46375,b,HD 46375 b,Radial Velocity,0.039800,0.002300,-0.002300,0,0.063000,0.026000,-0.026000,0,0,W. M. Keck Observatory
HD 47186,b,HD 47186 b,Radial Velocity,0.050000,0.000000,0.000000,0,0.040000,0.020000,-0.020000,0,0,La Silla Observatory
HD 47186,c,HD 47186 c,Radial Velocity,2.395000,,,0,0.249000,0.073000,-0.073000,0,0,La Silla Observatory
HD 4732,b,HD 4732 b,Radial Velocity,1.190000,0.050000,-0.050000,0,0.130000,0.060000,-0.060000,0,0,Multiple Observatories
HD 4732,c,HD 4732 c,Radial Velocity,4.600000,0.230000,-0.230000,0,0.230000,0.070000,-0.070000,0,0,Multiple Observatories
HD 47366,b,HD 47366 b,Radial Velocity,1.280000,0.050000,-0.060000,0,0.060000,0.040000,-0.040000,0,0,Okayama Astrophysical Observatory
HD 47366,c,HD 47366 c,Radial Velocity,1.970000,0.080000,-0.090000,0,0.100000,0.110000,-0.080000,0,0,Okayama Astrophysical Observatory
HD 47536,b,HD 47536 b,Radial Velocity,1.930000,0.320000,-0.320000,0,0.200000,0.080000,-0.080000,0,0,La Silla Observatory
HD 48265,b,HD 48265 b,Radial Velocity,1.814000,0.030000,-0.031000,0,0.211000,0.089000,-0.096000,0,0,Las Campanas Observatory
HD 4917,b,HD 4917 b,Radial Velocity,1.167000,0.065000,-0.065000,0,0.066000,0.041000,-0.041000,0,0,W. M. Keck Observatory
HD 49674,b,HD 49674 b,Radial Velocity,0.060000,0.000000,0.000000,0,0.090000,0.090000,-0.090000,0,0,W. M. Keck Observatory
HD 50499,b,HD 50499 b,Radial Velocity,3.833000,0.030500,-0.030000,0,0.266000,0.044000,-0.044000,0,0,W. M. Keck Observatory
HD 50499,c,HD 50499 c,Radial Velocity,9.020000,1.730000,-0.330000,0,0.000000,0.140000,-0.020000,0,0,La Silla Observatory
HD 50554,b,HD 50554 b,Radial Velocity,2.353000,0.045200,-0.045200,0,0.501000,0.030000,-0.030000,0,0,Lick Observatory
HD 51608,b,HD 51608 b,Radial Velocity,0.105900,0.004300,-0.004600,0,0.090000,0.040000,-0.040000,0,0,La Silla Observatory
HD 51608,c,HD 51608 c,Radial Velocity,0.380900,0.015300,-0.016400,0,0.140000,0.070000,-0.070000,0,0,La Silla Observatory
HD 52265,b,HD 52265 b,Radial Velocity,0.520000,0.009000,-0.009000,0,0.270000,0.020000,-0.020000,0,0,W. M. Keck Observatory
HD 5319,b,HD 5319 b,Radial Velocity,1.570000,0.110000,-0.110000,0,0.092000,0.025000,-0.025000,0,0,W. M. Keck Observatory
HD 5319,c,HD 5319 c,Radial Velocity,1.930000,0.130000,-0.130000,0,0.183000,0.064000,-0.064000,0,0,W. M. Keck Observatory
HD 55696,b,HD 55696 b,Radial Velocity,3.180000,0.180000,-0.180000,0,0.705000,0.022000,-0.022000,0,0,W. M. Keck Observatory
HD 5583,b,HD 5583 b,Radial Velocity,0.530000,0.020000,-0.020000,0,0.076000,0.070000,-0.023000,0,0,Roque de los Muchachos Observatory
HD 5608,b,HD 5608 b,Radial Velocity,1.911000,0.088000,-0.088000,0,0.056000,0.039000,-0.039000,0,0,Okayama Astrophysical Observatory
HD 564,b,HD 564 b,Radial Velocity,1.200000,0.020000,-0.020000,0,0.096000,0.067000,-0.067000,0,0,La Silla Observatory
HD 5891,b,HD 5891 b,Radial Velocity,0.640000,0.040000,-0.040000,0,0.070000,0.020000,-0.020000,0,0,W. M. Keck Observatory
HD 59686 A,b,HD 59686 A b,Radial Velocity,1.086000,0.000600,-0.000700,0,0.050000,0.030000,-0.020000,0,0,Lick Observatory
HD 60532,b,HD 60532 b,Radial Velocity,0.770000,0.020000,-0.020000,0,0.260000,0.020000,-0.020000,0,0,La Silla Observatory
HD 60532,c,HD 60532 c,Radial Velocity,1.600000,0.040000,-0.040000,0,0.030000,0.020000,-0.020000,0,0,La Silla Observatory
HD 62509,b,HD 62509 b,Radial Velocity,1.640000,0.270000,-0.270000,0,0.020000,0.030000,-0.030000,0,0,Multiple Observatories
HD 63454,b,HD 63454 b,Radial Velocity,0.040000,0.000000,0.000000,0,0.000000,,,0,0,La Silla Observatory
HD 63765,b,HD 63765 b,Radial Velocity,0.940000,0.020000,-0.020000,0,0.240000,0.040000,-0.040000,0,0,La Silla Observatory
HD 64114,b,HD 64114 b,Radial Velocity,0.246000,0.005000,-0.005000,0,0.120000,0.080000,-0.080000,0,0,Las Campanas Observatory
HD 6434,b,HD 6434 b,Radial Velocity,0.140000,0.000000,0.000000,0,0.170000,0.030000,-0.030000,0,0,La Silla Observatory
HD 65216,b,HD 65216 b,Radial Velocity,1.301000,0.020000,-0.020000,0,0.270000,0.020000,-0.020000,0,0,La Silla Observatory
HD 65216,c,HD 65216 c,Radial Velocity,5.750000,0.090000,-0.090000,0,0.170000,0.040000,-0.040000,0,0,La Silla Observatory
HD 66141,b,HD 66141 b,Radial Velocity,1.200000,0.100000,-0.100000,0,0.070000,0.030000,-0.030000,0,0,Bohyunsan Optical Astronomical Observatory
HD 66428,b,HD 66428 b,Radial Velocity,3.467000,0.024000,-0.024000,0,0.493000,0.015000,-0.015000,0,0,W. M. Keck Observatory
HD 67087,b,HD 67087 b,Radial Velocity,1.080000,0.040000,-0.040000,0,0.170000,0.070000,-0.070000,0,0,Multiple Observatories
HD 67087,c,HD 67087 c,Radial Velocity,3.860000,0.430000,-0.370000,0,0.760000,0.170000,-0.240000,0,0,Multiple Observatories
HD 6718,b,HD 6718 b,Radial Velocity,3.550000,0.180000,-0.180000,0,0.100000,0.080000,-0.080000,0,0,La Silla Observatory
HD 68402,b,HD 68402 b,Radial Velocity,2.180000,0.090000,-0.090000,0,0.030000,0.060000,-0.060000,0,0,Multiple Observatories
HD 68988,b,HD 68988 b,Radial Velocity,0.070000,0.000000,0.000000,0,0.120000,0.010000,-0.010000,0,0,Multiple Observatories
HD 69830,b,HD 69830 b,Radial Velocity,0.078500,,,0,0.100000,0.040000,-0.040000,0,0,La Silla Observatory
HD 69830,c,HD 69830 c,Radial Velocity,0.186000,,,0,0.130000,0.060000,-0.060000,0,0,La Silla Observatory
HD 69830,d,HD 69830 d,Radial Velocity,0.630000,,,0,0.070000,0.070000,-0.070000,0,0,La Silla Observatory
HD 70573,b,HD 70573 b,Radial Velocity,1.760000,0.050000,-0.050000,0,0.400000,0.100000,-0.100000,0,0,La Silla Observatory
HD 70642,b,HD 70642 b,Radial Velocity,3.318000,0.022000,-0.021000,0,0.175000,0.044000,-0.044000,0,0,Anglo-Australian Telescope
HD 7199,b,HD 7199 b,Radial Velocity,1.360000,0.020000,-0.020000,0,0.190000,0.160000,-0.160000,0,0,La Silla Observatory
HD 72490,b,HD 72490 b,Radial Velocity,1.880000,0.210000,-0.210000,0,0.124000,0.046000,-0.046000,0,0,W. M. Keck Observatory
HD 72659,b,HD 72659 b,Radial Velocity,4.750000,0.080000,-0.080000,0,0.220000,0.030000,-0.030000,0,0,W. M. Keck Observatory
HD 72892,b,HD 72892 b,Radial Velocity,0.228000,0.008000,-0.008000,0,0.423000,0.006000,-0.006000,0,0,Multiple Observatories
HD 73267,b,HD 73267 b,Radial Velocity,2.187000,0.016000,-0.016000,0,0.230000,0.014000,-0.014000,0,0,La Silla Observatory
HD 73526,b,HD 73526 b,Radial Velocity,0.650000,0.010000,-0.010000,0,0.190000,0.050000,-0.050000,0,0,Anglo-Australian Telescope
HD 73526,c,HD 73526 c,Radial Velocity,1.030000,0.020000,-0.020000,0,0.280000,0.050000,-0.050000,0,0,Anglo-Australian Telescope
HD 73534,b,HD 73534 b,Radial Velocity,2.990000,0.150000,-0.150000,0,0.126000,0.057000,-0.057000,0,0,W. M. Keck Observatory
HD 74156,b,HD 74156 b,Radial Velocity,0.292000,0.004000,-0.004000,0,0.627000,0.009000,-0.009000,0,0,Haute-Provence Observatory
HD 74156,c,HD 74156 c,Radial Velocity,3.850000,0.054000,-0.054000,0,0.432000,0.013000,-0.013000,0,0,Haute-Provence Observatory
HD 7449,b,HD 7449 b,Radial Velocity,2.380000,0.040000,-0.040000,0,0.920000,0.030000,-0.030000,0,0,La Silla Observatory
HD 75289,b,HD 75289 b,Radial Velocity,0.050000,0.000000,0.000000,0,0.030000,0.030000,-0.030000,0,0,La Silla Observatory
HD 75784,b,HD 75784 b,Radial Velocity,1.032000,0.066000,-0.066000,0,0.097000,0.063000,-0.063000,0,0,W. M. Keck Observatory
HD 75784,c,HD 75784 c,Radial Velocity,8.400000,1.400000,-1.400000,0,0.489000,0.092000,-0.092000,0,0,W. M. Keck Observatory
HD 75898,b,HD 75898 b,Radial Velocity,1.191000,0.073000,-0.073000,0,0.110000,0.010000,-0.010000,0,0,W. M. Keck Observatory
HD 76700,b,HD 76700 b,Radial Velocity,0.050000,0.000000,0.000000,0,0.090000,0.080000,-0.080000,0,0,Anglo-Australian Telescope
HD 76920,b,HD 76920 b,Radial Velocity,1.149000,0.017000,-0.017000,0,0.856000,0.009000,-0.009000,0,0,Multiple Observatories
HD 77338,b,HD 77338 b,Radial Velocity,0.060000,0.000000,0.000000,0,0.090000,0.220000,-0.220000,0,0,La Silla Observatory
HD 7924,b,HD 7924 b,Radial Velocity,0.060000,0.000000,0.000000,0,0.060000,0.050000,-0.050000,0,0,W. M. Keck Observatory
HD 7924,c,HD 7924 c,Radial Velocity,0.113400,0.001300,-0.001400,0,0.098000,0.096000,-0.069000,0,0,W. M. Keck Observatory
HD 7924,d,HD 7924 d,Radial Velocity,0.155100,0.001800,-0.001900,0,0.210000,0.130000,-0.120000,0,0,W. M. Keck Observatory
HD 79498,b,HD 79498 b,Radial Velocity,2.980000,0.150000,-0.150000,0,0.575000,0.023000,-0.023000,0,0,McDonald Observatory
HD 80606,b,HD 80606 b,Radial Velocity,,,,0,0.930000,0.000000,0.000000,0,0,Multiple Observatories
HD 80653,b,HD 80653 b,Transit,0.016600,0.000300,-0.000300,0,,,,0,0,K2
HD 81040,b,HD 81040 b,Radial Velocity,1.940000,0.030000,-0.030000,0,0.530000,0.040000,-0.040000,0,0,Multiple Observatories
HD 81688,b,HD 81688 b,Radial Velocity,0.810000,,,0,0.000000,,,0,0,Okayama Astrophysical Observatory
HD 82886,b,HD 82886 b,Radial Velocity,1.580000,0.080000,-0.080000,0,0.070000,0.170000,-0.170000,0,0,W. M. Keck Observatory
HD 82943,b,HD 82943 b,Radial Velocity,1.183060,0.000620,-0.000620,0,0.162000,0.036000,-0.036000,0,0,La Silla Observatory
HD 82943,c,HD 82943 c,Radial Velocity,0.743450,0.000120,-0.000120,0,0.366300,0.009700,-0.009700,0,0,La Silla Observatory
HD 8326,b,HD 8326 b,Radial Velocity,0.533000,0.011000,-0.011000,0,0.200000,0.110000,-0.110000,0,0,Las Campanas Observatory
HD 83443,b,HD 83443 b,Radial Velocity,0.040000,0.000000,0.000000,0,0.010000,0.010000,-0.010000,0,0,Multiple Observatories
HD 8535,b,HD 8535 b,Radial Velocity,2.450000,0.040000,-0.060000,0,0.150000,0.090000,-0.050000,0,0,La Silla Observatory
HD 85390,b,HD 85390 b,Radial Velocity,1.373000,0.035000,-0.035000,0,0.500000,0.050000,-0.050000,0,0,La Silla Observatory
HD 85512,b,HD 85512 b,Radial Velocity,0.260000,0.000000,0.000000,0,0.110000,0.100000,-0.100000,0,0,La Silla Observatory
HD 8574,b,HD 8574 b,Radial Velocity,0.760000,0.010000,-0.010000,0,0.300000,0.030000,-0.030000,0,0,Haute-Provence Observatory
HD 86081,b,HD 86081 b,Radial Velocity,0.034600,0.002700,-0.002700,0,0.011900,0.004700,-0.004700,0,0,W. M. Keck Observatory
HD 86226,b,HD 86226 b,Radial Velocity,2.840000,0.060000,-0.060000,0,0.150000,0.090000,-0.090000,0,0,Las Campanas Observatory
HD 86264,b,HD 86264 b,Radial Velocity,2.860000,0.070000,-0.070000,0,0.700000,0.200000,-0.200000,0,0,Lick Observatory
HD 8673,b,HD 8673 b,Radial Velocity,3.020000,0.150000,-0.150000,0,0.723000,0.016000,-0.016000,0,0,Thueringer Landessternwarte Tautenburg
HD 86950,b,HD 86950 b,Radial Velocity,2.720000,0.080000,-0.080000,0,0.170000,0.160000,-0.160000,0,0,Multiple Observatories
HD 87646,b,HD 87646 b,Radial Velocity,0.117000,0.003000,-0.003000,0,0.050000,0.020000,-0.020000,0,0,Apache Point Observatory
HD 87883,b,HD 87883 b,Radial Velocity,3.580000,0.100000,-0.100000,0,0.530000,0.120000,-0.120000,0,0,Lick Observatory
HD 88133,b,HD 88133 b,Radial Velocity,0.047900,0.003300,-0.003300,0,0.031000,0.021000,-0.021000,0,0,W. M. Keck Observatory
HD 89307,b,HD 89307 b,Radial Velocity,3.270000,0.070000,-0.070000,0,0.200000,0.050000,-0.050000,0,0,Lick Observatory
HD 89345,b,HD 89345 b,Transit,0.106600,0.001200,-0.001400,0,0.220000,0.095000,-0.130000,0,0,K2
HD 89744,b,HD 89744 b,Radial Velocity,0.917000,0.009000,-0.009000,0,0.677000,0.003000,-0.003000,0,0,Fred Lawrence Whipple Observatory
HD 90156,b,HD 90156 b,Radial Velocity,0.250000,0.004000,-0.004000,0,0.310000,0.100000,-0.100000,0,0,La Silla Observatory
HD 9174,b,HD 9174 b,Radial Velocity,2.200000,0.090000,-0.090000,0,0.120000,0.050000,-0.050000,0,0,Multiple Observatories
HD 92788,b,HD 92788 b,Radial Velocity,0.970000,0.020000,-0.020000,0,0.350000,0.004000,-0.005000,0,0,Multiple Observatories
HD 92788,c,HD 92788 c,Radial Velocity,10.500000,2.900000,-0.550000,0,0.460000,0.120000,-0.030000,0,0,La Silla Observatory
HD 92987,b,HD 92987 b,Radial Velocity,9.620000,0.360000,-0.260000,0,0.210000,0.020000,-0.010000,0,0,La Silla Observatory
HD 93083,b,HD 93083 b,Radial Velocity,0.477000,,,0,0.140000,0.030000,-0.030000,0,0,La Silla Observatory
HD 9446,b,HD 9446 b,Radial Velocity,0.189000,0.006000,-0.006000,0,0.200000,0.060000,-0.060000,0,0,Haute-Provence Observatory
HD 9446,c,HD 9446 c,Radial Velocity,0.654000,0.022000,-0.022000,0,0.060000,0.060000,-0.060000,0,0,Haute-Provence Observatory
HD 94834,b,HD 94834 b,Radial Velocity,2.740000,0.180000,-0.180000,0,0.140000,0.100000,-0.100000,0,0,W. M. Keck Observatory
HD 95086,b,HD 95086 b,Imaging,55.700000,2.500000,-2.500000,0,,,,,0,Paranal Observatory
HD 95089,b,HD 95089 b,Radial Velocity,1.360000,0.130000,-0.130000,0,0.119000,0.072000,-0.072000,0,0,W. M. Keck Observatory
HD 95089,c,HD 95089 c,Radial Velocity,3.330000,0.310000,-0.310000,0,0.284000,0.042000,-0.042000,0,0,W. M. Keck Observatory
HD 95127,b,HD 95127 b,Radial Velocity,1.280000,0.080000,-0.080000,0,0.110000,0.100000,-0.100000,0,0,McDonald Observatory
HD 95872,b,HD 95872 b,Radial Velocity,5.150000,0.160000,-0.160000,0,0.060000,0.040000,-0.040000,0,0,Multiple Facilities
HD 96063,b,HD 96063 b,Radial Velocity,1.110000,0.140000,-0.140000,0,0.170000,0.110000,-0.110000,0,0,W. M. Keck Observatory
HD 96127,b,HD 96127 b,Radial Velocity,1.420000,0.130000,-0.130000,0,0.300000,0.100000,-0.100000,0,0,McDonald Observatory
